Year,LocationAbbr,LocationDesc,Question,Category,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Response,DataValueType,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,WeightedNumber,FootnoteText,Url,FootnoteType
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,82.1,,,81.7,82.5,49385526,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,87.6,,,86.2,88.8,8011751,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,86.2,,,84.3,88,8610092,,,
2020,US,"United States, DC & Territories",Fallen in the past 12 months among adults 45 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,89,,,87.1,90.6,4942914,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,31.7,,,30.9,32.5,13623997,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,37.5,,,35.2,39.9,3175567,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,38.9,,,36.8,41,5039984,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,32.5,,,29.5,35.6,1464251,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,5.1,,,4.9,5.3,5976206,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,9.6,,,8.9,10.4,1934218,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,13.1,,,11.9,14.4,3450341,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,5.3,,,4.6,6,779805,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,68.3,,,67.5,69.1,24968317,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,62.5,,,60.1,64.8,4678372,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,61.1,,,59,63.2,7057384,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,67.5,,,64.4,70.5,2771994,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,94.9,,,94.7,95.1,103983409,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,90.4,,,89.6,91.1,18466678,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,86.9,,,85.6,88.1,27100651,,,
2020,US,"United States, DC & Territories",Fair or poor self-rated health among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,94.7,,,94,95.4,15753212,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",0 Days,Age-adjusted Prevalence,48.5,,,47.5,49.4,18169014,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",0 Days,Age-adjusted Prevalence,49,,,46.6,51.4,3585313,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,0 Days,Age-adjusted Prevalence,55.2,,,52.7,57.7,6362740,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",0 Days,Age-adjusted Prevalence,52.1,,,48.6,55.5,2091030,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",0 Days,Age-adjusted Prevalence,78.2,,,77.8,78.6,85468775,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",0 Days,Age-adjusted Prevalence,78.5,,,77.3,79.7,15775338,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,0 Days,Age-adjusted Prevalence,80.6,,,79.4,81.8,24359112,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",0 Days,Age-adjusted Prevalence,83,,,81.6,84.4,13522327,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",1-13 Days,Age-adjusted Prevalence,25,,,24.2,25.9,8588194,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",1-13 Days,Age-adjusted Prevalence,26.6,,,24.5,28.7,2019626,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,1-13 Days,Age-adjusted Prevalence,20.4,,,18.4,22.5,2338653,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1-13 Days,Age-adjusted Prevalence,24.2,,,21.5,27,964735,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",1-13 Days,Age-adjusted Prevalence,18,,,17.6,18.4,19066826,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",1-13 Days,Age-adjusted Prevalence,16.5,,,15.4,17.6,3305754,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,1-13 Days,Age-adjusted Prevalence,14.4,,,13.3,15.5,4382645,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1-13 Days,Age-adjusted Prevalence,14,,,12.7,15.3,2315778,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",14+ Days,Age-adjusted Prevalence,26.5,,,25.7,27.3,10642327,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",14+ Days,Age-adjusted Prevalence,24.4,,,22.3,26.7,1945420,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,14+ Days,Age-adjusted Prevalence,24.4,,,22.3,26.6,2997704,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",14+ Days,Age-adjusted Prevalence,23.7,,,21,26.7,1042124,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",14+ Days,Age-adjusted Prevalence,3.8,,,3.7,4,4404623,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",14+ Days,Age-adjusted Prevalence,5,,,4.4,5.6,990439,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,14+ Days,Age-adjusted Prevalence,5,,,4.4,5.7,1400322,,,
2020,US,"United States, DC & Territories",Physically unhealthy days in the past 30 days among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",14+ Days,Age-adjusted Prevalence,3,,,2.5,3.7,468879,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,10.7,,,10.3,11.2,6197704,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,9.6,,,8.6,10.6,954099,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,9.1,,,8,10.4,1192855,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,9.2,,,8,10.5,450844,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,3.8,,,3.7,4,5010711,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,3.5,,,3,4.1,673016,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,3.7,,,2.8,4.7,749692,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,3.3,,,2.7,4.1,376841,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,89.3,,,88.8,89.7,31975296,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,90.4,,,89.4,91.4,6765484,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,90.9,,,89.6,92,10694035,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,90.8,,,89.5,92,3694833,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,96.2,,,96,96.3,104655777,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,96.5,,,95.9,97,19644985,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,96.3,,,95.3,97.2,29619369,,,
2020,US,"United States, DC & Territories",Ever had heart disease among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,96.7,,,95.9,97.3,16076150,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,40.2,,,39.5,40.9,20781563,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,50.2,,,48.4,52,4859216,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,36.1,,,34.6,37.7,4663628,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,39.7,,,37.4,42.1,2068776,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,25.5,,,25.2,25.8,29702096,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,35.8,,,34.7,36.8,6384696,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,23.9,,,22.9,25,5424257,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,22.4,,,21.2,23.8,2778913,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,59.8,,,59.1,60.5,19989646,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,49.8,,,48,51.6,3287146,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,63.9,,,62.3,65.4,7202778,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,60.3,,,57.9,62.6,2479114,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,74.5,,,74.2,74.8,75788959,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,64.2,,,63.2,65.3,12369376,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,76.1,,,75,77.1,23630939,,,
2019,US,"United States, DC & Territories",Ever had high blood pressure among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,77.6,,,76.2,78.8,12241936,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,58.8,,,57.3,60.3,16739092,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,69.4,,,66.1,72.5,4119584,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,60.5,,,57.3,63.5,3562010,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,61,,,56.5,65.5,1612472,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,57.5,,,56.5,58.5,22320820,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,66.2,,,63.8,68.6,4892307,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,56,,,53.4,58.6,3350744,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,57.7,,,54.5,60.8,1904172,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,41.2,,,39.7,42.7,3981431,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,30.6,,,27.5,33.9,736412,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,39.5,,,36.5,42.7,1091535,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,39,,,34.5,43.5,445918,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,42.5,,,41.5,43.5,7347779,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,33.8,,,31.4,36.2,1485602,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,44,,,41.4,46.6,2068955,,,
2019,US,"United States, DC & Territories",Taking medicine for high blood pressure among adults 18 years of age or older who have high blood pressure,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,42.3,,,39.2,45.5,872008,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,36.3,,,35.5,37,17108188,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,36.3,,,34.5,38.2,3233837,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,37.1,,,35.3,39,4217980,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,36.3,,,33.8,38.8,1646741,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",Yes,Age-adjusted Prevalence,26.4,,,26,26.7,28012484,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",Yes,Age-adjusted Prevalence,24.7,,,23.7,25.9,4063032,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,Yes,Age-adjusted Prevalence,25.1,,,24,26.3,5383178,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",Yes,Age-adjusted Prevalence,25.9,,,24.4,27.5,3016393,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,63.7,,,63,64.5,19935873,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,63.7,,,61.8,65.5,4248428,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,62.9,,,61,64.7,6105046,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,63.7,,,61.2,66.2,2339059,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",No,Age-adjusted Prevalence,73.6,,,73.3,74,66141223,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",No,Age-adjusted Prevalence,75.3,,,74.1,76.3,12692625,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,No,Age-adjusted Prevalence,74.9,,,73.7,76,19035360,,,
2019,US,"United States, DC & Territories",Ever had high cholesterol among adults 20 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",No,Age-adjusted Prevalence,74.1,,,72.5,75.6,9689012,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",1-6 Hours,Age-adjusted Prevalence,45.2,,,44.2,46.1,15201689,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",1-6 Hours,Age-adjusted Prevalence,52,,,49.7,54.4,3834444,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,Hispanic,1-6 Hours,Age-adjusted Prevalence,44.1,,,41.6,46.5,5255396,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1-6 Hours,Age-adjusted Prevalence,47.5,,,44.2,50.9,1958970,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",1-6 Hours,Age-adjusted Prevalence,28,,,27.6,28.4,29996170,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",1-6 Hours,Age-adjusted Prevalence,41.2,,,39.8,42.6,8391670,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,Hispanic,1-6 Hours,Age-adjusted Prevalence,28,,,26.5,29.4,8664406,,,
2020,US,"United States, DC & Territories",Average hours of sleep in a 24-hour period among adults 18 years of age or older,General Health Conditions,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",1-6 Hours,Age-adjusted Prevalence,30.6,,,28.8,32.5,4986018,,,
